# Publication.DOI: https://doi.org/10.20383/103.01329
# Publication.authors: Peter Blanchard, Miranda Vu, Joel Reid, Erika Bergen, Jeff Warner
# Publication.affiliation: Canadian Light Source
# CLS Data Acquisition
# Spectrum.license: CC0-4.0
# Thu Sep  2 01:41:04 2010
#(2) BL1606-ID1:mcs:background BL1606-ID1:mcs:background BL1606-ID-1:Energy:0 PSL16062I1005:gap:mm PSL16062I1006:gap:mm PSL16062I1021:gap PSL16062I1022:gap Amp1606-2-I10-01:gain:fbk Amp1606-2-I10-02:gain:fbk Amp1606-2-I10-03:gain:fbk Amp1606-2-I10-04:gain:fbk
#(1) Event-ID BL1606-ID-1:Energy MONO16061I1001:Energy:fbk MONO16061I1001:Energy:sp BL1606-ID1:mcs03:fbk BL1606-ID1:mcs04:fbk BL1606-ID1:mcs05:fbk BL1606-ID1:mcs06:fbk BL1606-ID-1:k BL1606-ID1:mcs:delay PCT1402-01:mA:fbk
#(2) "$(Background)[0]" "$(Background)[1-4]" "Energy Base" "$(XAFS_Slits_V)" "$(XAFS_Slits_H)" "$(XAFS_JJSlits_V)" "$(XAFS_JJSlits_H)" "$(XAFS_Amp1)" "$(XAFS_Amp2)" "$(XAFS_Amp3)" "$(XAFS_Amp4)"
#(1) Event-ID "BL1606-ID-1 Energy Setting" "$(EnergyFeedback)" "$(EnergyAchieved)" "Idiode" "I0" "I1" "I2" "$(kName)" "Delay between scans" "PCT for SR1"
# Background counts time=6.79039e-313(x .1 microseconds), 0, 0, 0, 0, 17166, 5.5, 18, 1.5, 3, 1e+09, 1e+06, 500000, 5e+07
1, 17149, 17149, 17149, 16595, 151206, 54920, 170177, 0, 1000, 186.695
1, 17149.5, 17149.5, 17149.5, 16601, 151125, 54697, 169531, 0, 1000, 186.691
1, 17150, 17150, 17150, 16627, 151121, 54498, 168942, 0, 1000, 186.689
1, 17150.5, 17150.5, 17150.5, 16668, 151096, 54257, 168260, 0, 1000, 186.683
1, 17151, 17151, 17151, 16596, 151082, 54006, 167508, 0, 1000, 186.681
1, 17151.5, 17151.5, 17151.5, 16561, 151074, 53752, 166738, 0, 1000, 186.676
1, 17152, 17152, 17152, 16582, 151017, 53450, 165852, 0, 1000, 186.67
1, 17152.5, 17152.5, 17152.5, 16617, 150978, 53112, 164851, 0, 1000, 186.666
1, 17153, 17153, 17153, 16567, 150998, 52790, 163909, 0, 1000, 186.663
1, 17153.5, 17153.5, 17153.5, 16686, 151248, 52508, 163079, 0, 1000, 186.661
1, 17154, 17154, 17154, 16632, 151183, 52080, 161833, 0, 1000, 186.656
1, 17154.5, 17154.5, 17154.5, 16578, 151153, 51629, 160480, 0, 1000, 186.649
1, 17155, 17155, 17155, 16659, 151200, 51160, 159146, 0, 1000, 186.647
1, 17155.5, 17155.5, 17155.5, 16607, 151191, 50646, 157628, 0, 1000, 186.642
1, 17156, 17156, 17156, 16557, 151203, 50093, 156011, 0, 1000, 186.64
1, 17156.5, 17156.5, 17156.5, 16637, 151085, 49465, 154168, 0, 1000, 186.635
1, 17157, 17157, 17157, 16588, 151035, 48827, 152269, 0, 1000, 186.63
1, 17157.5, 17157.5, 17157.5, 16619, 150992, 48107, 150173, 0, 1000, 186.628
1, 17158, 17158, 17158, 16642, 150997, 47387, 148035, 0, 1000, 186.622
1, 17158.5, 17158.5, 17158.5, 16617, 150977, 46610, 145758, 0, 1000, 186.616
1, 17159, 17159, 17159, 16541, 150953, 45734, 143200, 0, 1000, 186.614
1, 17159.5, 17159.5, 17159.5, 16612, 150900, 44817, 140515, 0, 1000, 186.609
1, 17160, 17160, 17160, 16600, 150847, 43883, 137763, 0, 1000, 186.607
1, 17160.5, 17160.5, 17160.5, 16577, 150726, 42811, 134629, 0, 1000, 186.601
1, 17161, 17161, 17161, 16547, 150736, 41734, 131460, 0, 1000, 186.598
1, 17161.5, 17161.5, 17161.5, 16552, 150736, 40628, 128218, 0, 1000, 186.594
1, 17162, 17162, 17162, 16564, 150742, 39488, 124864, 0, 1000, 186.587
1, 17162.5, 17162.5, 17162.5, 16588, 150674, 38219, 121149, 0, 1000, 186.585
1, 17163, 17163, 17163, 16505, 150637, 37002, 117578, 0, 1000, 186.58
1, 17163.5, 17163.5, 17163.5, 16534, 150582, 35750, 113917, 0, 1000, 186.574
1, 17164, 17164, 17164, 16470, 150578, 34488, 110218, 0, 1000, 186.572
1, 17164.5, 17164.5, 17164.5, 16581, 150529, 33225, 106533, 0, 1000, 186.567
1, 17165, 17165, 17165, 16581, 150453, 31999, 102947, 0, 1000, 186.565
1, 17165.5, 17165.5, 17165.5, 16482, 150402, 30792, 99439, 0, 1000, 186.56
1, 17166, 17166, 17166, 16504, 150351, 29643, 96099, 0, 1000, 186.555
1, 17166.5, 17166.5, 17166.5, 16537, 150396, 28596, 93035, 0.362262, 1000, 186.552
1, 17167, 17167, 17167, 16535, 150339, 27594, 90121, 0.512316, 1000, 186.546
1, 17167.5, 17167.5, 17167.5, 16523, 150287, 26773, 87740, 0.627456, 1000, 186.543
1, 17168, 17168, 17168, 16494, 150287, 25943, 85320, 0.724524, 1000, 186.538
1, 17168.5, 17168.5, 17168.5, 16597, 150285, 25216, 83216, 0.810042, 1000, 186.533
1, 17169, 17169, 17169, 16546, 150345, 24551, 81288, 0.887357, 1000, 186.53
1, 17169.5, 17169.5, 17169.5, 16533, 150365, 24036, 79787, 0.958455, 1000, 186.525
1, 17170, 17170, 17170, 16537, 150298, 23610, 78544, 1.02463, 1000, 186.522
1, 17170.5, 17170.5, 17170.5, 16548, 150198, 23280, 77596, 1.08679, 1000, 186.518
1, 17171, 17171, 17171, 16509, 150193, 23053, 76947, 1.14557, 1000, 186.513
1, 17171.5, 17171.5, 17171.5, 16552, 150160, 22921, 76566, 1.20149, 1000, 186.509
1, 17172, 17172, 17172, 16477, 150077, 22861, 76379, 1.25491, 1000, 186.504
1, 17172.5, 17172.5, 17172.5, 16492, 150090, 22891, 76486, 1.30615, 1000, 186.501
1, 17173, 17173, 17173, 16477, 150149, 22989, 76765, 1.35546, 1000, 186.495
1, 17173.5, 17173.5, 17173.5, 16444, 150196, 23127, 77161, 1.40303, 1000, 186.49
